Series Name,Series Code,Country Name,Country Code,2016 [YR2016],2017 [YR2017],2018 [YR2018]
External health expenditure channeled through government (% of external health expenditure),SH.XPD.EHEX.EH.ZS,Nicaragua,NIC,64.3950572684724,65.0606073862877,69.9820657806325
External health expenditure channeled through government (% of external health expenditure),SH.XPD.EHEX.EH.ZS,Panama,PAN,89.0211634747168,88.3910777723353,87.3238940923751
External health expenditure channeled through government (% of external health expenditure),SH.XPD.EHEX.EH.ZS,Puerto Rico,PRI,..,..,..
External health expenditure channeled through government (% of external health expenditure),SH.XPD.EHEX.EH.ZS,Virgin Islands (U.S.),VIR,..,..,..
External health expenditure channeled through government (% of external health expenditure),SH.XPD.EHEX.EH.ZS,United States,USA,..,..,..
External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,Argentina,ARG,3.55937171,6.6355896,3.41267014
External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,Brazil,BRA,0.59341604,0.62285048,0.73985195
External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,Colombia,COL,0,0,0
External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,Dominican Republic,DOM,2.61991835,3.2803154,4.37877226
External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,Ecuador,ECU,1.83969951,2.7880168,0.49558163
External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,El Salvador,SLV,6.59931612,0.39850688,0.58811295
External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,Guatemala,GTM,3.98192334,2.81301475,4.36761379
External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,Haiti,HTI,29.23134041,27.22926712,25.17094994
External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,Mexico,MEX,0,0,0
External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,Nicaragua,NIC,8.85336494,10.8770113,9.40117073
External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,Panama,PAN,7.57836533,5.15878487,7.62572289
External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,Puerto Rico,PRI,..,..,..
External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,Virgin Islands (U.S.),VIR,..,..,..
External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,United States,USA,0,0,0
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Argentina,ARG,5.6020422,9.47834301,6.01997232
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Brazil,BRA,1.04489124,0.98727411,1.33497977
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Colombia,COL,0,0,0
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Dominican Republic,DOM,5.58451271,7.05736113,9.65331268
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Ecuador,ECU,3.40675497,5.16053772,0.91654277
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,El Salvador,SLV,13.34787273,0.81420088,1.20742655
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Guatemala,GTM,7.65051174,5.1388092,8.12488842
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Haiti,HTI,74.53376007,63.81317902,56.27244949
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Mexico,MEX,0,0,0
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Nicaragua,NIC,22.68507195,28.53071594,25.64050102
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Panama,PAN,12.24452209,8.32419872,12.51136494
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Puerto Rico,PRI,..,..,..
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Virgin Islands (U.S.),VIR,..,..,..
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,United States,USA,0,0,0
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2.288,2.275,2.261
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Brazil,BRA,1.747,1.739,1.73
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Colombia,COL,1.843,1.825,1.807
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Dominican Republic,DOM,2.387,2.367,2.346
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Ecuador,ECU,2.475,2.451,2.427
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,El Salvador,SLV,2.079,2.059,2.039
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Guatemala,GTM,2.973,2.92,2.87
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Haiti,HTI,3.041,2.986,2.935
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Mexico,MEX,2.186,2.157,2.129
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Nicaragua,NIC,2.455,2.43,2.404
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Panama,PAN,2.514,2.487,2.461
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Puerto Rico,PRI,1.2425,1.101,1.035
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Virgin Islands (U.S.),VIR,2.09,2.08,2.06
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,United States,USA,1.8205,1.7655,1.7295
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Argentina,ARG,4.95,4.99,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Brazil,BRA,2.11,2.09,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Colombia,COL,1.68,1.7,1.71
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Dominican Republic,DOM,1.44,1.56,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Ecuador,ECU,1.39,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,El Salvador,SLV,1.06,1.2,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Guatemala,GTM,0.26,0.44,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Haiti,HTI,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Mexico,MEX,1,0.99,0.98
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Nicaragua,NIC,0.93,0.93,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Panama,PAN,2.25,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Puerto Rico,PRI,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Virgin Islands (U.S.),VIR,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,United States,USA,2.77,2.87,..
"Immunization, BCG (% of one-year-old children)",SH.IMM.IBCG,Argentina,ARG,92,95,93
"Immunization, BCG (% of one-year-old children)",SH.IMM.IBCG,Brazil,BRA,90,91,92
"Immunization, BCG (% of one-year-old children)",SH.IMM.IBCG,Colombia,COL,88,91,89
"Immunization, BCG (% of one-year-old children)",SH.IMM.IBCG,Dominican Republic,DOM,99,99,99
"Immunization, BCG (% of one-year-old children)",SH.IMM.IBCG,Ecuador,ECU,84,88,90
"Immunization, BCG (% of one-year-old children)",SH.IMM.IBCG,El Salvador,SLV,87,83,81
"Immunization, BCG (% of one-year-old children)",SH.IMM.IBCG,Guatemala,GTM,87,81,88
"Immunization, BCG (% of one-year-old children)",SH.IMM.IBCG,Haiti,HTI,83,83,83
"Immunization, BCG (% of one-year-old children)",SH.IMM.IBCG,Mexico,MEX,99,94,96
"Immunization, BCG (% of one-year-old children)",SH.IMM.IBCG,Nicaragua,NIC,98,98,98
"Immunization, BCG (% of one-year-old children)",SH.IMM.IBCG,Panama,PAN,99,99,99
"Immunization, BCG (% of one-year-old children)",SH.IMM.IBCG,Puerto Rico,PRI,..,..,..
"Immunization, BCG (% of one-year-old children)",SH.IMM.IBCG,Virgin Islands (U.S.),VIR,..,..,..
"Immunization, BCG (% of one-year-old children)",SH.IMM.IBCG,United States,USA,..,..,..
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Argentina,ARG,92,86,86
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Brazil,BRA,89,89,87
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Colombia,COL,91,92,92
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Dominican Republic,DOM,87,84,94
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Ecuador,ECU,83,85,85
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,El Salvador,SLV,93,85,81
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Guatemala,GTM,80,82,86
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Haiti,HTI,64,64,64
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Mexico,MEX,93,85,88
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Nicaragua,NIC,98,98,98
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Panama,PAN,86,81,88
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Puerto Rico,PRI,..,..,..
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,Virgin Islands (U.S.),VIR,..,..,..
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,United States,USA,95,95,94
"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,Argentina,ARG,92,86,86
"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,Brazil,BRA,89,93,93
"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,Colombia,COL,91,92,92
"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,Dominican Republic,DOM,80,81,92
"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,Ecuador,ECU,83,85,85
"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,El Salvador,SLV,93,85,81
"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,Guatemala,GTM,80,82,86
"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,Haiti,HTI,64,64,64
"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,Mexico,MEX,93,58,55
"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,Nicaragua,NIC,98,98,98
"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,Panama,PAN,86,81,88
"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,Puerto Rico,PRI,..,..,..
"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,Virgin Islands (U.S.),VIR,..,..,..
"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,United States,USA,93,93,91
"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,Argentina,ARG,92,86,86
"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,Brazil,BRA,89,93,83
"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,Colombia,COL,91,92,92
"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,Dominican Republic,DOM,73,77,90
"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,Ecuador,ECU,83,85,85
"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,El Salvador,SLV,93,85,81
"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,Guatemala,GTM,80,82,86
"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,Haiti,HTI,64,64,64
"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,Mexico,MEX,93,85,88
"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,Nicaragua,NIC,98,98,98
"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,Panama,PAN,86,81,88
"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,Puerto Rico,PRI,..,..,..
"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,Virgin Islands (U.S.),VIR,..,..,..
"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,United States,USA,93,93,92
"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Argentina,ARG,90,89,94
"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Brazil,BRA,95,91,92
"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Colombia,COL,93,93,95
"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Dominican Republic,DOM,85,86,95
"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Ecuador,ECU,86,81,83
"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,El Salvador,SLV,90,85,81
"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Guatemala,GTM,86,86,87
"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Haiti,HTI,69,69,69
"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Mexico,MEX,96,76,97
"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Nicaragua,NIC,99,99,99
"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Panama,PAN,95,98,98
"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Puerto Rico,PRI,..,..,..
"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,Virgin Islands (U.S.),VIR,..,..,..
"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,United States,USA,92,92,92
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Argentina,ARG,88,89,99
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Brazil,BRA,77,76,76
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Colombia,COL,87,89,88
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Dominican Republic,DOM,..,..,31
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Ecuador,ECU,64,73,74
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,El Salvador,SLV,87,86,85
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Guatemala,GTM,65,81,76
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Haiti,HTI,26,25,38
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Mexico,MEX,98,62,99
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Nicaragua,NIC,..,84,95
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Panama,PAN,93,93,99
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Puerto Rico,PRI,..,..,..
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Virgin Islands (U.S.),VIR,..,..,..
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,United States,USA,94,94,94
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Argentina,ARG,87,84,84
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Brazil,BRA,72,75,85
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Colombia,COL,91,92,92
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Dominican Republic,DOM,82,80,89
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Ecuador,ECU,79,83,85
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,El Salvador,SLV,95,89,83
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Guatemala,GTM,82,81,85
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Haiti,HTI,64,64,64
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Mexico,MEX,96,85,88
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Nicaragua,NIC,99,99,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Panama,PAN,86,81,88
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Puerto Rico,PRI,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Virgin Islands (U.S.),VIR,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,United States,USA,94,94,93
"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,Argentina,ARG,0,0,0
"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,Brazil,BRA,3.22242426125,5.23457235372728,5.12437353122555
